;KO;odds_ratio_log10_corr
1792;K03570;-0.5525211085533613
1793;K03571;-0.1392301163694882
1794;K03572;-1.2974536362483065
1795;K03573;-3.0
1796;K03574;-0.4956616743269967
1797;K03575;0.1464281355279564
1798;K03576;-3.0
1799;K03577;-0.5965589175699192
1800;K03578;0.4062739870563886
1801;K03579;-0.1177877292723994
1802;K03580;-0.8480532088438638
1803;K03581;0.3849024616216454
1804;K03582;-0.4861251397171617
1805;K03583;-0.3869366033438419
1806;K03584;0.9938117614915188
1807;K03585;-1.409263704048456
1808;K03586;-2.0452064187195
1809;K03587;-0.3602729117694185
1810;K03588;-0.3009540634176293
1811;K03589;0.7209642980421866
1812;K03590;-1.088865382712238
1813;K03591;-1.637998251269885
1814;K03592;-1.288273864130906
1815;K03593;-0.2098922109462385
1816;K03594;-0.1791377964952247
1817;K03595;0.5046259953704758
1818;K03597;-1.891539593692385
1819;K03598;-1.0019780358889
1820;K03599;-2.061689659110661
1821;K03600;-2.0671401244677146
1822;K03601;0.8942511263084347
1823;K03602;0.9012399012016984
1824;K03603;-0.539808322905729
1825;K03604;0.0604039558540126
1826;K03605;0.0974383977735598
1827;K03606;-1.660402034642144
1828;K03607;-3.0
1829;K03608;-0.8372548453660587
1830;K03609;-0.3649318200873379
1831;K03610;-0.3048916937481889
1832;K03611;-0.6871990170231485
1833;K03612;-0.8363993707225847
1834;K03613;-0.7597125343873343
1835;K03614;-0.7688147781087057
1836;K03615;-0.6997213790596053
1837;K03616;-0.7135331230716131
1838;K03617;-0.6695753272316755
1839;K03620;-0.4133786715105306
1840;K03621;-0.3164562711095974
1841;K03623;-0.1233849085396782
1842;K03624;0.0515538418801309
1843;K03628;-0.1294083590634533
1844;K03629;1.0085772181147092
1845;K03630;-0.5851725598020657
1846;K03632;-3.0
1847;K03633;-3.0
1848;K03634;-2.0536964678555183
1849;K03635;-0.5062564616748755
1850;K03636;-0.3639969741699007
1851;K03637;-0.0779108067382522
1852;K03638;-0.5349425836903056
1853;K03639;-0.0509098049080042
1854;K03640;-1.8824622779760047
1855;K03641;-1.2388340528038275
1856;K03642;-0.5316369745036581
1857;K03643;-2.4757970525426423
1858;K03644;-0.3217813874803784
1859;K03645;-3.0
1860;K03646;-0.8407688214448714
1861;K03647;0.7471170166436749
1862;K03648;0.3976617039640817
1863;K03649;0.8216247481284344
1864;K03650;-1.096970537638062
1865;K03651;-0.0014035632514148
1866;K03652;0.7174353641780281
1867;K03654;-0.1329291229867708
1868;K03655;0.00737432900367
1869;K03656;-2.0671401244677146
1870;K03657;-1.134312594605619
1871;K03658;-0.6054084619010702
1872;K03660;0.0103676673140624
1873;K03665;0.017685335340624
1874;K03666;-0.7856756616108878
1875;K03667;-0.7813270925570931
1876;K03668;-0.4046042791439482
1877;K03669;-1.077539298980648
1878;K03670;-3.0
1879;K03671;0.2793606875194859
1880;K03672;-0.0425137845724296
1881;K03673;-1.2899061028597596
1882;K03674;-3.0
1883;K03676;-1.470114017926838
1884;K03683;-3.0
1885;K03684;0.553627642119129
1886;K03686;0.4927663567007055
1887;K03687;-0.2842889974502248
1888;K03688;-0.4290602263812255
1889;K03690;-1.988649944807528
1890;K03693;1.6373097949791364
1891;K03694;-1.6044405346306188
1892;K03695;-0.2549781679304651
1893;K03696;1.3585934714377186
1894;K03697;1.5862657241447304
1895;K03698;0.715450511098481
1896;K03699;-0.1531680755640314
1897;K03700;1.381457424724205
1898;K03701;0.1206543883923405
1899;K03703;-0.2402800725613987
1900;K03704;-0.1232691121166743
1901;K03705;1.4741202594275802
1902;K03706;1.051516558078003
1903;K03707;0.0687506548807628
1904;K03708;1.1376216127676833
1905;K03709;0.6983533748646172
1906;K03710;0.287386114997435
1907;K03711;0.8148911424998274
1908;K03713;1.6849691098948305
1909;K03716;0.554024070820668
1910;K03717;-1.343897366388212
1911;K03718;0.036512636517062
1912;K03719;-0.136219747017989
1913;K03720;-1.1099073266068162
1914;K03721;-0.8021515267874102
1915;K03722;0.4934408806583024
1916;K03723;0.6677430715841871
1917;K03724;0.2003847110263254
1918;K03727;2.696698188439413
1919;K03732;-2.223039804209394
1920;K03733;-0.2298588343317384
1921;K03734;-0.1558388306228214
1922;K03735;-0.3509453908838994
1923;K03736;-0.3176863171682914
1924;K03737;-0.1786178307658794
1925;K03739;1.2263030910426065
1926;K03740;3.0
1927;K03741;-0.0172264019745106
1928;K03742;0.4508983319826812
1929;K03743;0.1248172726215193
1930;K03744;-0.2661006424485478
1931;K03745;-2.2778262771362394
1932;K03746;-1.7680197901424892
1933;K03747;-1.6198238513740988
1934;K03748;-1.0908860932612416
1935;K03749;-0.8930747202881887
1936;K03750;0.230693318954731
1937;K03752;-0.7921848177887663
1938;K03753;-0.4155461339932385
1939;K03757;-3.0
1940;K03758;0.147917176751359
1941;K03759;-3.0
1942;K03760;-3.0
1943;K03761;-0.1203429849191508
1944;K03762;0.2600988758474785
1945;K03763;1.0123510925079244
1946;K03764;-3.0
1947;K03767;0.1748903649966738
1948;K03768;0.5057546348490493
1949;K03769;-0.7608741308472509
1950;K03770;-1.9893933093741256
1951;K03771;-1.2897163303062034
1952;K03772;0.0378020735044317
1953;K03773;-3.0
1954;K03774;-2.077978476507458
1955;K03775;-1.5709237329636396
1956;K03776;-0.5431454853588429
1957;K03777;-1.129708106766609
1958;K03778;-0.3146584341763617
1959;K03780;0.8877862988472554
1960;K03781;0.1368526317710486
1961;K03782;-0.2673333188357987
1962;K03783;0.463595015912935
1963;K03784;0.4173652522175732
1964;K03785;0.1654694410365077
1965;K03786;0.0608855506077346
1966;K03787;-1.0982246193551872
1967;K03789;0.2647357179933352
1968;K03790;0.3885097663295779
1969;K03791;0.1355364819231294
1970;K03793;-1.7971541825453283
1971;K03794;0.4424368467309687
1972;K03795;-0.0904763612567131
1973;K03796;-3.0
1974;K03797;-0.2670252441279689
1975;K03798;-0.0572113355761396
1976;K03799;0.0425448853100516
1977;K03800;0.4245291252781127
1978;K03801;-0.4723624875644685
1979;K03802;0.190753394986567
1980;K03803;-1.037147062276598
1981;K03804;-3.0
1982;K03805;-1.2796669440484556
1983;K03806;-2.2430506458779798
1984;K03807;-3.0
1985;K03808;-1.637998251269885
1986;K03809;-0.2693414818471774
1987;K03810;0.5275323062661867
1988;K03811;0.1997143044021054
1989;K03812;-3.0
1990;K03813;-0.3877660152118803
1991;K03814;-2.2704743639530998
1992;K03815;-3.0
1993;K03816;0.6047658847038874
1994;K03817;0.1418136851379539
1995;K03818;-1.1228657279854346
1996;K03820;-0.5102231913835102
1997;K03821;-0.3239584343630218
1998;K03823;0.1683490321519399
1999;K03824;0.2266997583186416
2000;K03825;-0.2135762236503664
2001;K03826;0.3804391067524982
2002;K03827;0.0922428177665586
2003;K03828;-0.3223484145451582
2004;K03829;-0.2035888283356197
2005;K03830;-0.5420719905396792
2006;K03831;-1.3302502000716434
2007;K03832;-1.1081744121043924
2008;K03833;0.2513291552877035
2009;K03835;-3.0
2010;K03837;-0.5195558944728693
2011;K03839;0.0239518951324076
2012;K03840;-3.0
2013;K03841;-2.142734312965356
2014;K03851;-0.419317844528919
2015;K03852;-0.8619678060354897
2016;K03855;-0.3573837117971702
2017;K03856;0.4589762975195183
2018;K03863;-3.0
2019;K03885;-0.2428751087103374
2020;K03886;0.9807676153278908
2021;K03887;1.3089989253352563
2022;K03888;1.1980865034097927
2023;K03889;2.161216706472461
2024;K03890;2.6092524001654898
2025;K03891;2.452272746636283
2026;K03892;-0.1848305630529202
2027;K03893;0.5856430184710654
2028;K03897;0.3101430800683043
2029;K03918;-0.0580252504922848
2030;K03919;-0.1519615663439138
2031;K03921;0.3641520212853078
2032;K03923;-1.1104774750015824
2033;K03924;-0.4577245059300227
2034;K03925;0.4442400283250068
2035;K03926;-0.3328940955101564
2036;K03928;0.6608180109981701
2037;K03929;0.25431555763885
2038;K03930;1.5655659007915614
2039;K03931;0.2473701991406556
2040;K03932;0.0996882284306263
2041;K03933;0.5109136451583747
2042;K03941;-3.0
2043;K03943;-3.0
2044;K03969;0.7087733777368754
2045;K03970;-1.5200117298894984
2046;K03972;-1.3430372196001443
2047;K03973;0.1789292032035304
2048;K03974;-3.0
2049;K03975;0.3499060483756936
2050;K03976;0.6961702085272533
2051;K03978;-1.0131708606359444
2052;K03980;-0.4386987651615636
2053;K03981;-1.7311023283750395
2054;K04019;0.5249818703681018
2055;K04023;0.6222991380059936
2056;K04028;0.4255468823295418
2057;K04033;-1.3430372196001443
2058;K04034;0.4415630080323556
2059;K04041;0.5270933697121144
2060;K04042;0.7706040983565542
2061;K04043;-0.4420470431779536
2062;K04044;-1.1348342697216824
2063;K04045;-0.2604121447557171
2064;K04046;-1.796420136694731
2065;K04047;-0.0616179561255462
2066;K04061;-0.3078964546168982
2067;K04062;-1.0485019176735406
2068;K04063;0.1247242206434379
2069;K04065;-0.8326225511286879
2070;K04066;0.3366918351752802
2071;K04067;-3.0
2072;K04068;0.3217813874803784
2073;K04069;0.2142112825394979
2074;K04070;0.1945974151874744
2075;K04072;0.5228787452803376
2076;K04073;0.4799357352900281
2077;K04074;0.8491255292973003
2078;K04075;0.4682720529526971
2079;K04076;0.1253053845675216
2080;K04077;-0.4485743642049817
2081;K04078;-0.246208095475801
2082;K04079;-0.4933390172869187
2083;K04080;-3.0
2084;K04082;-1.6681303034019468
2085;K04083;-0.5458836211530145
2086;K04084;-1.836247582527535
2087;K04085;-0.2742991062113891
2088;K04086;1.082094588427687
2089;K04087;-0.944511780584534
2090;K04088;-1.1956256942292414
2091;K04090;-0.1618658679992109
2092;K04091;0.1038268707172224
2093;K04092;0.1988967105032759
2094;K04093;0.3310684150388252
2095;K04094;-0.1196531401466161
2096;K04095;0.0040880139130492
2097;K04096;-0.2209575872981274
2098;K04098;0.2145854163340897
2099;K04101;0.3441315144566805
2100;K04103;0.0978370026490156
2101;K04127;0.4870450015633788
2102;K04338;-3.0
2103;K04343;0.784928199982977
2104;K04477;0.8899745058661266
2105;K04485;0.1274170719586344
2106;K04486;0.4933409069657036
2107;K04487;-0.7773678907161614
2108;K04488;1.0376506677363433
2109;K04516;-0.7349620374549399
2110;K04517;0.6727078750102945
2111;K04518;0.954930517524026
2112;K04561;-1.1652289510481666
2113;K04562;-0.1804589351053862
2114;K04564;-0.1002793946931542
2115;K04565;-0.1192843470059709
2116;K04566;-0.3892811749924495
2117;K04567;0.2375596663170963
2118;K04568;-2.0507233776674987
2119;K04651;-0.0989505546565931
2120;K04652;-0.1793736725829228
2121;K04653;-0.108684655213874
2122;K04654;0.0023581658766446
2123;K04655;-0.0048949666983884
2124;K04656;-0.0283364792398399
2125;K04691;-1.613730794866499
2126;K04719;-0.3078964546168982
2127;K04720;0.3604654367341152
2128;K04744;-2.0082192268548376
2129;K04748;-0.2676813711316178
2130;K04749;0.3011982942446199
2131;K04750;0.1059024983779686
2132;K04751;-0.0972917750514764
2133;K04752;-1.5560524031606615
2134;K04753;0.2933944307055809
2135;K04754;-2.1775090164162534
2136;K04755;-0.8804513353423402
2137;K04756;0.1979167509937771
2138;K04757;0.4577079092118268
2139;K04758;-0.6413689565764488
2140;K04759;-0.6689258841562734
2141;K04760;-2.2180178515316564
2142;K04761;-0.7128249073893133
2143;K04762;-0.572302838882928
2144;K04763;-0.0347621062592119
2145;K04764;-2.5577315901604214
2146;K04765;-3.0
2147;K04766;1.33917322744439
2148;K04767;0.4156958476914414
2149;K04768;0.9915090160405188
2150;K04769;1.2367522901130126
2151;K04770;-3.0
2152;K04771;-0.3897978983592143
2153;K04772;-1.6503191354391045
2154;K04773;-0.8911639048232515
2155;K04774;-0.5039552197069626
2156;K04775;-3.0
2157;K04780;1.0019655410225552
2158;K04782;-0.3870337012823631
2159;K04940;-0.3277493816677791
2160;K05020;0.5453004456802049
2161;K05275;-0.1514621052112265
2162;K05297;-0.8242829714559741
2163;K05306;-0.5276312910607657
2164;K05311;1.2230008149236595
2165;K05337;0.5056217811711996
2166;K05340;0.5902429251227066
2167;K05341;0.0617345800921776
2168;K05342;1.0541725015941843
2169;K05343;0.2665090752508032
2170;K05346;1.6615222846692672
2171;K05349;0.0843617585514051
2172;K05350;0.1802415450752054
2173;K05351;-3.0
2174;K05362;3.0
2175;K05363;1.9271580880778243
2176;K05364;1.66937623609094
2177;K05365;-1.2706832632262095
2178;K05366;-0.3995959763192129
2179;K05367;-2.162140705924611
2180;K05368;-3.0
2181;K05375;0.1351997645253393
2182;K05396;0.1700905489862976
2183;K05499;-0.0577183986166494
2184;K05501;-1.7827260969014536
2185;K05515;-0.8422284853484229
2186;K05516;0.6460898038989948
2187;K05518;3.0
2188;K05520;0.0900234130316042
2189;K05521;0.4784353086174937
2190;K05522;1.1194543661629606
2191;K05524;-0.2492964771675373
2192;K05526;-3.0
2193;K05527;-2.4757970525426423
2194;K05539;-1.6694918978646662
2195;K05540;-0.5939798609181706
2196;K05541;-1.865629071898472
2197;K05548;-0.1232691121166743
2198;K05549;-0.1611842127773427
2199;K05550;-0.2444820250197997
2200;K05559;-1.3332759811008246
2201;K05560;-1.9167303833933849
2202;K05561;-1.922924042639506
2203;K05562;-1.9290781689436505
2204;K05563;-1.072026315159888
2205;K05564;-1.404062961121804
2206;K05565;0.520152951686405
2207;K05566;0.006080012395788
2208;K05567;0.4317666391104156
2209;K05568;0.41200994474893
2210;K05569;0.4021473930411018
2211;K05570;0.4885890834320389
2212;K05571;0.4090171597488775
2213;K05576;1.3434348542030614
2214;K05577;-0.8224489261852759
2215;K05578;1.9395753376554248
2216;K05589;-0.6788599045722025
2217;K05590;-3.0
2218;K05591;-1.8123110063633507
2219;K05592;-0.24692364203762
2220;K05593;0.4382757585753173
2221;K05595;-0.2861436208792958
2222;K05596;0.238029108009909
2223;K05597;-3.0
2224;K05601;0.0451107376758419
2225;K05602;1.417779835057262
2226;K05603;-3.0
2227;K05606;0.1687616060186113
2228;K05685;-0.3271132232160401
2229;K05710;0.3633662321952124
2230;K05712;0.0986291080160935
2231;K05714;0.5762904095592148
2232;K05770;-0.0756214352814045
2233;K05772;-0.5331906908912031
2234;K05773;-0.6731302737554048
2235;K05774;-1.4575575139364618
2236;K05776;-1.1747303254929853
2237;K05777;-1.5090540709600102
2238;K05778;-3.0
2239;K05779;-3.0
2240;K05780;-0.5597238026878419
2241;K05781;-0.5883201799136337
2242;K05782;-0.0033869291126515
2243;K05783;-0.5814753788546329
2244;K05784;-0.3643628129666773
2245;K05785;-3.0
2246;K05786;0.2788199941472106
2247;K05787;-1.6728909741974574
2248;K05788;-2.584050581720025
2249;K05791;0.4152342638584515
2250;K05792;0.5570469154553176
2251;K05794;-0.0195729076588018
2252;K05795;0.7940854094933237
2253;K05799;-0.0339471982496887
2254;K05800;-1.5418298105087909
2255;K05801;-2.257987668075336
2256;K05802;-1.1555660541442925
2257;K05803;-3.0
2258;K05805;-3.0
2259;K05807;-2.9667282209873846
2260;K05808;1.065872188855744
2261;K05809;-3.0
2262;K05810;-0.0221678075167114
2263;K05812;-1.2689559182990109
2264;K05813;-0.0231321546009432
2265;K05814;0.0667827860281164
2266;K05815;0.0575463499492741
2267;K05816;-0.2086900617990353
2268;K05817;-3.0
2269;K05818;-1.2448178689956426
2270;K05820;-0.3006811297093619
2271;K05822;1.0359666621214074
2272;K05823;1.381912563237887
2273;K05825;0.666181256101611
2274;K05827;0.1351997645253393
2275;K05831;-0.2038821966665128
2276;K05832;0.2373005154857052
2277;K05833;0.2184439278962363
2278;K05834;-0.3656412923521268
2279;K05835;0.0949755132308567
2280;K05836;-1.0151264996764302
2281;K05837;-0.6777336541485597
2282;K05838;0.172305652922917
2283;K05844;-0.5810442491185542
2284;K05845;0.715785315671065
2285;K05846;0.4169121891516384
2286;K05847;0.3947439767122341
2287;K05851;-3.0
2288;K05873;-0.2318846069234282
2289;K05874;-1.3720805076701847
2290;K05875;-1.4978864707464634
2291;K05878;0.7547378144470877
2292;K05879;0.6611701629239648
2293;K05881;0.8158328290131347
2294;K05882;0.6628049761108327
2295;K05886;-3.0
2296;K05895;0.2024806577522264
2297;K05896;1.2404105625136093
2298;K05898;0.7616904974098475
2299;K05916;0.1552292999189348
2300;K05919;0.0952530309068255
2301;K05921;-0.021945251361595
2302;K05934;0.100145397838961
2303;K05936;0.1084327611133088
2304;K05937;3.0
2305;K05939;-1.4111014547300085
2306;K05946;0.2390934758659653
2307;K05952;-3.0
2308;K05964;0.4103806338476817
2309;K05966;-0.2449526490622716
2310;K05967;0.6387679025532151
2311;K05970;-0.3540240949138254
2312;K05973;-1.1891584111368605
2313;K05979;0.5165794401006878
2314;K05982;0.0171541132452242
2315;K05985;0.9592530227459488
2316;K05988;0.5379424917162134
2317;K05989;0.3677101424730774
2318;K05995;0.2857670256123422
2319;K05997;-3.0
2320;K06001;0.0435772086056607
2321;K06006;-3.0
2322;K06012;1.1685521244843022
2323;K06013;-0.1591008109210168
2324;K06015;0.2194079968385366
2325;K06016;0.3862055561158043
2326;K06019;0.975986109135758
2327;K06020;-1.0685061969861345
2328;K06023;-0.0838004408007672
2329;K06024;1.4860917840851984
2330;K06039;-1.0966359237077608
2331;K06041;-1.8230132416694145
2332;K06042;0.1637804364556166
2333;K06044;0.4900126528678731
2334;K06045;0.2597019328527102
2335;K06048;0.344733030455753
2336;K06073;-3.0
2337;K06075;-0.2987872791999901
2338;K06076;-3.0
2339;K06077;-1.737703878175077
2340;K06078;-3.0
2341;K06079;-1.3860331980509537
2342;K06113;0.3367616143655056
2343;K06118;0.2984677788993808
2344;K06125;-3.0
2345;K06131;-0.0926257093019933
2346;K06132;-0.8650044725990746
2347;K06133;-0.074394807846982
2348;K06134;-1.9104961730107284
2349;K06136;-0.6915159466656562
2350;K06137;-0.5881001280627601
2351;K06138;-0.8359499628834358
2352;K06139;-0.5678649726120936
2353;K06140;-1.374845172858473
2354;K06142;-1.8228216453031043
2355;K06143;-3.0
2356;K06145;-1.4724091526318488
2357;K06147;0.4752452497209071
2358;K06148;0.7460617339857585
2359;K06149;-1.3949135540418498
2360;K06151;0.0635761727170488
2361;K06152;-0.0616002254055725
2362;K06153;0.0096872674031316
2363;K06155;-0.419317844528919
2364;K06156;-0.0813429950700159
2365;K06158;0.298124100947652
2366;K06159;-3.0
2367;K06160;-0.2815347160545015
2368;K06162;-0.30668863574203
2369;K06163;-0.5514850650315566
2370;K06164;-0.5597238026878419
2371;K06165;-0.5965589175699192
2372;K06166;-0.5678649726120936
2373;K06167;-1.2562176512476189
2374;K06168;-0.1115632343335803
2375;K06169;-3.0
2376;K06173;0.0086649966716436
2377;K06175;-3.0
2378;K06176;-1.29527766677489
2379;K06177;-0.1769222328698298
2380;K06178;0.8932450523219129
2381;K06179;-1.3367190915641525
2382;K06180;0.0274687048483653
2383;K06181;-3.0
2384;K06182;-0.5483804904203453
2385;K06183;0.971336806627447
2386;K06186;-1.2100882706839524
2387;K06188;0.0779344408370734
2388;K06189;-2.4307968792948853
2389;K06190;-2.267916921013411
2390;K06191;0.5896267609272952
2391;K06192;-1.9473131066862093
2392;K06193;-0.6660630674159554
2393;K06194;-1.3859987920942172
2394;K06195;-1.7941850622402973
2395;K06196;0.9344069940841276
2396;K06198;1.075421097174318
2397;K06199;-1.040541484725211
2398;K06200;0.0340996138831316
2399;K06201;0.3649899821568039
2400;K06202;-1.8321066019021968
2401;K06203;-0.2313688060938975
2402;K06204;-0.5684193654777491
2403;K06205;-0.348309695549531
2404;K06206;-0.6557500217252187
2405;K06207;0.7426789322214247
2406;K06208;0.968742306269558
2407;K06209;0.7981509893351117
2408;K06211;-0.6859175471669434
2409;K06212;-0.3368204844300379
2410;K06213;-0.3513526297341929
2411;K06214;-3.0
2412;K06215;1.4108567817759858
2413;K06217;0.7139062376130914
2414;K06218;0.196091276148492
2415;K06219;-0.7344950347824751
2416;K06221;0.6349876936691446
2417;K06222;-1.3949135540418498
2418;K06223;-0.1659723523108468
2419;K06281;0.4453407542363485
2420;K06282;0.1529940610916821
2421;K06283;1.146128035678238
2422;K06284;0.9360301944831632
2423;K06285;1.0529375661971072
2424;K06286;1.9271580880778243
2425;K06287;1.0153661799313174
2426;K06294;1.4706734981689198
2427;K06295;1.0036401952391036
2428;K06297;1.6094174230860172
2429;K06298;1.282754038974105
2430;K06299;1.307151880409729
2431;K06300;1.2633003581152733
2432;K06301;1.285669805960068
2433;K06303;1.2633003581152733
2434;K06305;1.4706734981689198
2435;K06306;1.285669805960068
2436;K06310;1.2399557470192002
2437;K06313;0.8606102061925044
2438;K06317;0.8903994018933215
2439;K06318;1.2633003581152733
2440;K06324;0.494965818103098
2441;K06328;1.5015981885804182
2442;K06332;1.5655659007915614
2443;K06333;1.0344046622210068
2444;K06334;0.9390189132984124
2445;K06346;1.8399780521404825
2446;K06347;1.4921850011555384
2447;K06349;1.3089989253352563
2448;K06350;0.3067774653412985
2449;K06351;0.119880723585563
2450;K06370;1.4211178096930253
2451;K06373;0.2760301918180881
2452;K06374;0.5168753065363734
2453;K06375;1.2933431669976905
2454;K06377;0.4043491672707287
2455;K06378;0.8239912358599251
2456;K06379;1.131118273068446
2457;K06380;1.6094174230860172
2458;K06381;0.3901356156505436
2459;K06382;0.939127555201398
2460;K06383;1.0868790849810488
2461;K06384;0.5363800114496123
2462;K06385;0.732501338342692
2463;K06386;1.4863292565064865
2464;K06387;1.109303173787113
2465;K06390;1.1346700478715073
2466;K06391;1.146128035678238
2467;K06392;1.179532481035045
2468;K06393;1.179532481035045
2469;K06394;1.179532481035045
2470;K06395;1.0992173061920567
2471;K06396;1.1574196162069896
2472;K06397;1.1574196162069896
2473;K06398;1.109303173787113
2474;K06399;0.847513219953314
2475;K06400;0.6034882572961667
2476;K06401;1.3242678574091884
2477;K06402;0.6161639528375412
2478;K06403;1.3242678574091884
2479;K06404;1.3089989253352563
2480;K06405;1.0632082200712112
2481;K06406;0.9069555458951072
2482;K06407;1.1176061245223998
2483;K06408;0.6537523453947609
2484;K06409;0.9662044965922963
2485;K06410;0.8691054896815762
2486;K06411;1.1845978429534498
2487;K06412;0.8183564474487786
2488;K06413;0.951299126557095
2489;K06415;-0.3018908373371173
2490;K06416;0.75933191344004
2491;K06417;1.454605447388388
2492;K06423;1.1712227569066318
2493;K06426;1.454605447388388
2494;K06433;1.307151880409729
2495;K06434;1.1510937622177626
2496;K06436;1.1575750132178355
2497;K06438;0.9890225858850256
2498;K06442;1.5067081126187285
2499;K06443;0.2665001593996685
2500;K06445;-1.5083200251094129
2501;K06446;0.1804560644581313
2502;K06447;-3.0
2503;K06518;-0.3421322799542121
2504;K06595;0.4469464221327303
2505;K06596;-0.6198323216940932
2506;K06598;-3.0
2507;K06601;-3.0
2508;K06602;-3.0
2509;K06603;-0.1093983685740145
2510;K06605;0.6126731191010395
2511;K06606;-0.4600844165589982
2512;K06607;3.0
2513;K06714;0.0387899320545182
2514;K06718;0.4274608160360594
2515;K06720;0.4480467938409719
2516;K06726;0.1877118715798232
2517;K06857;-0.5782129096175793
2518;K06858;-1.6643392572474591
2519;K06861;-2.2306178484028094
2520;K06864;0.1390928219955484
2521;K06866;-3.0
2522;K06867;0.1791838132977967
2523;K06871;-0.0845007550262364
2524;K06872;-0.6472292004794686
2525;K06876;-0.4698883255411444
2526;K06877;0.8378327212541784
2527;K06878;-0.4911761180505082
2528;K06879;-2.0396661324611656
2529;K06880;0.4291286033455323
2530;K06881;0.6861498506193082
2531;K06883;-0.662959876105736
2532;K06884;-0.157551484423708
2533;K06885;-0.0487323386930417
2534;K06886;0.2003847110263254
2535;K06888;0.5157381478874526
2536;K06889;-0.0316947064682199
2537;K06890;-0.5550325827778025
2538;K06891;-0.2837405757131009
2539;K06893;0.096606981609389
2540;K06894;-1.4148103551064903
2541;K06895;0.2714993318642982
2542;K06896;0.8656520069176747
2543;K06897;-0.0799498855925142
2544;K06898;0.1530521914589076
2545;K06899;-3.0
2546;K06901;0.2718227245781949
2547;K06902;0.5607914127210418
2548;K06903;0.0270945557160686
2549;K06904;-0.4033532152980029
2550;K06905;-0.5814595904191727
2551;K06906;-0.9698385139019698
2552;K06907;-0.0442521355633581
2553;K06908;-0.7916397408261783
2554;K06909;-0.2659261820590098
2555;K06910;0.1671138704755845
2556;K06911;0.1198085588123779
2557;K06915;0.0567449785270458
2558;K06916;-0.4241091907873029
2559;K06917;-0.5494087928193868
2560;K06918;-3.0
2561;K06919;-0.0963452198734552
2562;K06920;-0.7650842423291313
2563;K06921;0.0427477392431911
2564;K06923;-1.0084743075437048
2565;K06925;0.7499633773861301
2566;K06926;0.0901098209524631
2567;K06929;0.0828848569830007
2568;K06934;-0.4153106640902245
2569;K06937;0.0005488962314713
2570;K06938;-1.8786790346346776
2571;K06940;-0.9383119074623496
2572;K06941;0.0213795397709976
2573;K06945;0.1051137794574989
2574;K06948;1.2798244427538907
2575;K06949;-0.0026551139511985
2576;K06950;-0.2794329561750274
2577;K06952;-1.1374057426763566
2578;K06953;-3.0
2579;K06954;-0.3368189934207292
2580;K06955;-0.3419278302735107
2581;K06956;0.0507769211626894
2582;K06957;-1.7971541825453283
2583;K06958;1.2450722185967475
2584;K06959;0.0709840633588704
2585;K06960;1.8318010389315824
2586;K06962;0.8571573423728737
2587;K06966;-0.0397548097801525
2588;K06967;0.7710362381026636
2589;K06968;-0.8236298711408158
2590;K06969;-0.4579663830998812
2591;K06970;-3.0
2592;K06971;-0.0530026082376265
2593;K06972;-0.0772365775430676
2594;K06973;0.0847226831150889
2595;K06975;0.3874685756330218
2596;K06976;2.1217954576379583
2597;K06977;0.4043491672707287
2598;K06978;-0.1070989036173932
2599;K06980;-0.024021664425829
2600;K06985;-1.891539593692385
2601;K06986;0.4218335547499178
2602;K06987;-0.5970559854236055
2603;K06988;-0.1514010786436019
2604;K06989;-0.1782618791618198
2605;K06990;-0.3472015828209964
2606;K06991;-0.4109809546093987
2607;K06992;-3.0
2608;K06994;1.1702033150073343
2609;K06995;0.2169831992642408
2610;K06996;-0.127359920549142
2611;K06997;0.49078607841777
2612;K06998;-0.2614931343251604
2613;K06999;-0.4095534078076097
2614;K07000;-1.804268802155164
2615;K07001;0.1315413004245576
2616;K07002;-0.247519737477374
2617;K07003;-0.1039577032486127
2618;K07004;0.2428144527298945
2619;K07005;0.2092920301988709
2620;K07006;0.0377638579775691
2621;K07007;-0.3273257770736021
2622;K07008;3.0
2623;K07009;1.856448141249078
2624;K07010;0.3302541159595203
2625;K07011;-0.0237778464465851
2626;K07012;0.0256778937864717
2627;K07014;-3.0
2628;K07015;1.1683372073443057
2629;K07017;-0.1611755284335176
2630;K07018;-0.4142603151688926
2631;K07019;-1.4591443530592465
2632;K07020;0.4736968924799518
2633;K07023;0.0762736032322737
2634;K07025;0.2270482294294772
2635;K07026;-3.0
2636;K07027;0.1483144850996584
2637;K07028;-0.2759212199690354
2638;K07029;2.1154740997996027
2639;K07030;1.848791795657443
2640;K07031;-0.126103666279173
2641;K07032;0.2533883612287546
2642;K07033;0.8038246501409195
2643;K07034;-0.1077424557223705
2644;K07035;0.8767812437859739
2645;K07037;0.2200854450028928
2646;K07038;-0.3718372061078325
2647;K07039;-0.663278412483377
2648;K07040;0.3225051088159054
2649;K07042;1.9412717525092928
2650;K07043;0.1790378801411767
2651;K07044;0.494850021680094
2652;K07045;0.0899562352541377
2653;K07046;0.0921172576947973
2654;K07048;0.6266534852558757
2655;K07050;-0.2789775218043496
2656;K07051;0.3003476789770446
2657;K07052;-0.1708118151081977
2658;K07053;0.3901497642457858
2659;K07054;-0.2560332139569107
2660;K07056;1.3481797756576883
2661;K07058;-0.3320135362534537
2662;K07062;-0.0273873828754178
2663;K07064;0.0528523073252756
2664;K07067;1.605797028981728
2665;K07068;-0.2784509530660374
2666;K07069;0.2196608634681808
2667;K07070;-3.0
2668;K07071;0.1532372681935535
