corkrey_taxID;corkrey_genus;corkrey_species;corkrey_speciesStrain;corkrey_growthTemp;corkrey_oxygen;corkrey_trophy;corkrey_doublingH;corkrey_ref
14;Dictyoglomus;Dictyoglomus thermophilum;Dictyoglomus thermophilum;78.3;anaerobic;heterotroph;2.47;Saiki T, Kobayashi Y, Kawagoe K, Beppu T. Dictyoglomus thermophilum gen. nov., sp. nov., a chemoorganotrophic, anaerobic, thermophilic bacterium. Int J Syst Bacteriol. 1985
1395;Bacillus;Bacillus caldotenax;Bacillus caldotenax;65;facultative;heterotroph;0.24;Kuhn HJ, Cometta S, Fiechter A. Effects of growth temperature on maximal specific growth rate, yield, maintenance, and death rate in glucose-limited continuous culture of the thermophilic Bacillus caldotenax. Eur J Appl Microbiol. 1980
54262;Thermococcus;Thermococcus chitonophagus;Thermococcus chitonophagus;85;anaerobic;heterotroph;1.42;Huber R, StoÃƒÃ hr J, Hohenhaus S, Rachel R, Burggraf S, Jannasch HW, et al. Thermococcus chitonophagus sp. nov., a novel, chitin-degrading, hyperthermophilic archaeum from a deep-sea hydrothermal vent environment. Arch Microbiol. 1995
207243;Palaeococcus;Palaeococcus helgesonii;Palaeococcus helgesonii;75.2;facultative;heterotroph;0.79;Amend JP, Dâ€šÃ„Ã´Arcy R, Sheth SN, Zolotova N, Amend AC. Palaeococcus helgesonii sp. nov., a facultatively anaerobic, hyperthermophilic archaeon from a geothermal well on Vulcano Island, Italy. Arch Microbiol. 2003
90909;Thermococcus;Thermococcus waiotapuensis;Thermococcus waiotapuensis;84.9;anaerobic;heterotroph;1.09;GonzaÃƒÃ…lez JM, Sheckells D, Viebahn M, Krupatkina D, Borges KM, Robb FT. Thermococcus waiotapuensis sp. nov., an extremely thermophilic archaeon isolated from a freshwater hot spring. Arch Microbiol. 1999
54077;Thermococcus;Thermococcus barossii;Thermococcus barossii;82.9;anaerobic;heterotroph;0.67;Duffaud GD, dâ€šÃ„Ã´Hennezel OB, Peek AS, Reysenbach AL, Kelly RM. Isolation and characterization of Thermococcus barossii, sp. nov., a hyperthermophilic archaeon isolated from a hydrothermal vent flange formation. Syst Appl Microbiol. 1998
2264;Thermococcus;Thermococcus celer;Thermococcus celer;82.9;anaerobic;heterotroph;0.75;Duffaud GD, dâ€šÃ„Ã´Hennezel OB, Peek AS, Reysenbach AL, Kelly RM. Isolation and characterization of Thermococcus barossii, sp. nov., a hyperthermophilic archaeon isolated from a hydrothermal vent flange formation. Syst Appl Microbiol. 1998
155321;Thermococcus;Thermococcus atlanticus;Thermococcus atlanticus;89.8;anaerobic;heterotroph;1.93;Cambon-Bonavita MA, Lesongeur F, Pignet P, Wery N, Lambert C, Godfroy A, et al. Extremophiles, thermophily section, species description Thermococcus atlanticus sp. nov., a hyperthermophilic archaeon isolated from a deep-sea hydrothermal vent in the Mid-Atlantic Ridge. Extremophiles. 2003
197;Campylobacter;Campylobacter jejuni;Campylobacter jejuni;41.8;microaerophilic;heterotroph;0.79;Hazeleger WC, Wouters JA, Rombouts FM, Abee T. Physiological activity of Campylobacter jejuni far below the minimal growth temperature. Appl Environ Microbiol. 1998
2261;Pyrococcus;Pyrococcus furiosus;Pyrococcus furiosus;100;anaerobic;heterotroph;0.62;Fiala G, Stetter KO. Pyrococcus furiosus sp. nov. represents a novel genus of marine heterotrophic archaebacteria growing optimally at 100 C. Arch Microbiol. 1986
2278;Pyrobaculum;Pyrobaculum organotrophum;Pyrobaculum organotrophum;98.9;anaerobic;heterotroph;11.55;Huber R, Kristjansson JK, Stetter KO. Pyrobaculum gen. nov., a new genus of neutrophilic, rod-shaped archaebacteria from continental solfataras growing optimally at 100 C. Arch Microbiol. 1987
150248;Anoxybacillus;Anoxybacillus pushchinensis;Anoxybacillus pushchinensis;61.9;anaerobic;heterotroph;2.46;Pikuta E, Lysenko A, Chuvilskaya N, Mendrock U, Hippe H, Suzina N, et al. Anoxybacillus pushchinensis gen. nov., sp. nov., a novel anaerobic, alkaliphilic, moderately thermophilic bacterium from manure, and description of Anoxybacillus flavitherms comb. nov. Int J Syst Evol Microbiol. 2000
55802;Thermococcus;Thermococcus barophilus;Thermococcus barophilus;84.9;anaerobic;heterotroph;0.44;Marteinsson VT, Birrien JL, Reysenbach AL, Vernet M, Marie D, Gambacorta A, et al. Thermococcus barophilus sp. nov., a new barophilic and hyperthermophilic archaeon isolated under high hydrostatic pressure from a deep-sea hydrothermal vent. Int J Syst Bacteriol. 1999
187311;Thermoanaerobacter;Thermoanaerobacter keratinophilus;Thermoanaerobacter keratinophilus;70;anaerobic;heterotroph;1.3;Riessen S, Antranikian G. Isolation of Thermoanaerobacter keratinophilus sp. nov., a novel thermophilic, anaerobic bacterium with keratinolytic activity. Extremophiles. 2001
117503;Thermosipho;Thermosipho geolei;Thermosipho geolei;70.1;anaerobic;heterotroph;1.26;Haridon S, Miroshnichenko M, Hippe H, Fardeau M, BonchOsmolovskaya E, Stackebrandt E, et al. Thermosipho geolei sp. nov., a thermophilic bacterium isolated from a continental petroleum reservoir in Western Siberia. Int J Syst Evol Microbiol. 2001
93930;Thermotoga;Thermotoga naphthophila;Thermotoga naphthophila;79.3;anaerobic;heterotroph;0.96;Takahata Y, Nishijima M, Hoaki T, Maruyama T. Thermotoga petrophila sp. nov. and Thermotoga naphthophila sp. nov., two hyperthermophilic bacteria from the Kubiki oil reservoir in Niigata, Japan. Int J Syst Evol Microbiol. 2001
93929;Thermotoga;Thermotoga petrophila;Thermotoga petrophila;79.5;anaerobic;heterotroph;0.88;Takahata Y, Nishijima M, Hoaki T, Maruyama T. Thermotoga petrophila sp. nov. and Thermotoga naphthophila sp. nov., two hyperthermophilic bacteria from the Kubiki oil reservoir in Niigata, Japan. Int J Syst Evol Microbiol. 2001
2214;Methanosarcina;Methanosarcina acetivorans;Methanosarcina acetivorans;40.1;anaerobic;heterotroph;7.91;Sowers KR, Baron SF, Ferry JG. Methanosarcina acetivorans sp. nov., an acetotrophic methane-producing bacterium isolated from marine sediments. Appl Environ Microbiol. 1984
83868;Palaeococcus;Palaeococcus ferrophilus;Palaeococcus ferrophilus;83;anaerobic;heterotroph;0.53;Takai K, Sugai A, Itoh T, Horikoshi K. Palaeococcus ferrophilus gen. nov., sp. nov., a barophilic, hyperthermophilic archaeon from a deep-sea hydrothermal vent chimney. Int J Syst Evol Microbiol. 2000
83619;Pseudoxanthomonas;Pseudoxanthomonas broegbernensis;Pseudoxanthomonas broegbernensis;30;aerobic;heterotroph;1.97;Chen MY, Tsay SS, Chen KY, Shi YC, Lin YT, Lin GH. Pseudoxanthomonas taiwanensis sp. nov., a novel thermophilic, N2Oproducing species isolated from hot springs. Int J Syst Evol Microbiol. 2002
90323;Thermosipho;Thermosipho japonicus;Thermosipho japonicus;72;anaerobic;heterotroph;0.79;Takai K, Horikoshi K. Thermosipho japonicus sp. nov., an extremely thermophilic bacterium isolated from a deep-sea hydrothermal vent in Japan. Extremophiles. 2000
92642;Hydrogenobacter;Hydrogenobacter subterraneus;Hydrogenobacter subterraneus;77.9;aerobic;heterotroph;2.17;Takai K, Komatsu T, Horikoshi K. Hydrogenobacter subterraneus sp. nov., an extremely thermophilic, heterotrophic bacterium unable to grow on hydrogen gas, from deep subsurface geothermal water. Int J Syst Evol Microbiol. 2001
69656;Sulfurisphaera;Sulfurisphaera ohwakuensis;Sulfurisphaera ohwakuensis;85.2;facultative;heterotroph;5.94;Kurosawa N, Itoh YH, Iwai T, Sugai A, Uda I, Kimura N, et al. Sulfurisphaera ohwakuensis gen. nov., sp. nov., a novel extremely thermophilic acidophile of the order Sulfolobales. Int J Syst Bacteriol. 1998
39100;Thermotoga;Thermotoga subterranea;Thermotoga subterranea;69.9;anaerobic;heterotroph;6.3;Jeanthon C, Reysenbach AL, Lâ€šÃ„Ã´Haridon S, Gambacorta A, Pace NR, GleÃƒÃ…nat P, et al. Thermotoga subterranea sp. nov., a new thermophilic bacterium isolated from a continental oil reservoir. Arch Microbiol. 1995
46541;Thermosipho;Thermosipho melanesiensis;Thermosipho melanesiensis;69.9;anaerobic;heterotroph;1.93;Antoine E, Cilia V, Meunier J, Guezennec J, Lesongeur F, Barbier G. Thermosipho melanesiensis sp. nov., a new thermophilic anaerobic bacterium belonging to the order Thermotogales, isolated from deep-sea hydrothermal vents in the southwestern Pacific Ocean. Int J Syst Bacteriol. 1997
139207;Thermococcus;Thermococcus alcaliphilus;Thermococcus alcaliphilus;84.8;anaerobic;heterotroph;1.48;Keller M, Braun FJ, Dirmeier R, Hafenbradl D, Burggraf S, Rachel R, et al. Thermococcus alcaliphilus sp. nov., a new hyperthermophilic archaeum growing on polysulfide at alkaline pH. Arch Microbiol. 1995
46540;Thermococcus;Thermococcus fumicolans;Thermococcus fumicolans;84.1;anaerobic;heterotroph;0.96;Godfroy A, Meunier JR, Guezennec J, Lesongeur F, Raguenes G, Rimbault A, et al. Thermococcus fumicolans sp. nov., a new hyperthermophilic archaeon isolated from a deep-sea hydrothermal vent in the North Fiji Basin. Int J Syst Bacteriol. 1996
83984;Methanocorpusculum;Methanocorpusculum labreanum;Methanocorpusculum labreanum;37.1;anaerobic;heterotroph;9.55;Zhao Y, Boone DR, Mah RA, Boone JE, Xun L. Isolation and characterization of Methanocorpusculum labreanum sp. nov. from the LaBrea Tar Pits. Int J Syst Bacteriol. 1989
38023;Methanolobus;Methanolobus bombayensis;Methanolobus bombayensis;36.8;anaerobic;heterotroph;4.77;Kadam PC, Ranade DR, Mandelco L, Boone DR. Isolation and characterization of Methanolobus bombayensis sp. nov., a methylotrophic methanogen that requires high concentrations of divalent cations. Int J Syst Bacteriol. 1994
150060;Halonatronum;Halonatronum saccharophilum;Halonatronum saccharophilum;46.8;anaerobic;heterotroph;3.14;Zhilina TN, Garnova ES, Tourova TP, Kostrikina NA, Zavarzin GA. Halonatronum saccharophilum gen. nov. sp. nov.: a new haloalkaliphilic bacterium of the order Haloanaerobiales from Lake Magadi. Microbiology. 2001
52004;Natroniella;Natroniella acetigena;Natroniella acetigena;37;anaerobic;heterotroph;126.75;Zhilina TN, Zavarzin GA, Detkova EN, Rainey FA. Natroniella acetigena gen. nov. sp. nov., an extremely haloalkaliphilic, homoacetic bacterium: a new member of Haloanaerobiales. Curr Microbiol. 1996
170861;Methanosarcina;Methanosarcina lacustris;Methanosarcina lacustris;25.2;anaerobic;heterotroph;49.45;Simankova MV, Parshina SN, Tourova TP, Kolganova TV, Zehnder AJB, Nozhevnikova AN. Methanosarcina lacustris sp. nov., a new psychrotolerant methanogenic archaeon from anoxic lake sediments. Syst Appl Microbiol. 2001
173041;Amphibacillus;Amphibacillus fermentum;Amphibacillus fermentum;36.2;facultative;heterotroph;3.17;Zhilina T, Garnova E, Tourova T, Kostrikina N, Zavarzin G. Amphibacillus fermentum sp. nov. and Amphibacillus tropicus sp. nov., new alkaliphilic, facultatively anaerobic, saccharolytic bacilli from Lake Magadi. Microbiology. 2001
173040;Amphibacillus;Amphibacillus tropicus;Amphibacillus tropicus;38.2;facultative;heterotroph;2.98;Zhilina T, Garnova E, Tourova T, Kostrikina N, Zavarzin G. Amphibacillus fermentum sp. nov. and Amphibacillus tropicus sp. nov., new alkaliphilic, facultatively anaerobic, saccharolytic bacilli from Lake Magadi. Microbiology. 2001
420950;Methanolobus;Methanolobus psychrophilus;Methanolobus psychrophilus;18;anaerobic;heterotroph;11.07;Zhang G, Jiang N, Liu X, Dong X. Methanogenesis from methanol at low temperatures by a novel psychrophilic methanogen, â€šÃ„Ã²Methanolobus psychrophilusâ€šÃ„Ã´ sp. nov., prevalent in Zoige wetland of the Tibetan plateau. Appl Environ Microbiol. 2008
230356;Methanomicrobium;Methanomicrobium paynteri;Methanomicrobium paynteri;39.9;anaerobic;heterotroph;5.19;Rivard CJ, Henson JM, Thomas MV, Smith PH. Isolation and characterization of Methanomicrobium paynteri sp. nov., a mesophilic methanogen isolated from marine sediments. Appl Environ Microbiol. 1983
210623;Anoxynatronum;Anoxynatronum sibiricum;Anoxynatronum sibiricum;35.1;anaerobic;heterotroph;11.31;Garnova ES, Zhilina TN, Tourova TP, Lysenko AM. Anoxynatronum sibiricum gen. nov., sp. nov. alkaliphilic saccharolytic anaerobe from cellulolytic community of Nizhnee Beloe (Transbaikal region). Extremophiles. 2003
348610;Methanogenium;Methanogenium marinum;Methanogenium marinum;24.8;anaerobic;heterotroph;28.73;Chong SC, Liu Y, Cummins M, Valentine DL, Boone DR. Methanogenium marinum sp. nov., a H2-using methanogen from Skan Bay, Alaska, and kinetics of H2 utilization. Antonie van Leeuwenhoek. 2002
52704;Clostridium;Clostridium vincentii;Clostridium vincentii;12.2;anaerobic;heterotroph;15.28;Mountfort DO, Rainey FA, Burghardt J, Kaspar HF, Stackebrandt E. Clostridium vincentii sp. nov., a new obligately anaerobic, saccharolytic, psychrophilic bacterium isolated from low-salinity pond sediment of the McMurdo Ice Shelf, Antarctica. Arch Microbiol. 1997
29468;Methylocystis;Methylocystis echinoides;Methylocystis echinoides;10;facultative;heterotroph;1186.39;Kevbrina MV, Okhapkina AA, Akhlynin DS, Kravchenko IK, Nozhevnikova AN, Galâ€šÃ„Ã´chenko VF. Growth of mesophilic methanotrophs at low temperatures. Microbiology. 2001
202206;Methylocystis;Methylocystis methanolicus;Methylocystis methanolicus;30;facultative;heterotroph;2646.81;Kevbrina MV, Okhapkina AA, Akhlynin DS, Kravchenko IK, Nozhevnikova AN, Galâ€šÃ„Ã´chenko VF. Growth of mesophilic methanotrophs at low temperatures. Microbiology. 2001
29469;Methylocystis;Methylocystis minimus;Methylocystis minimus;30;facultative;heterotroph;2863.79;Kevbrina MV, Okhapkina AA, Akhlynin DS, Kravchenko IK, Nozhevnikova AN, Galâ€šÃ„Ã´chenko VF. Growth of mesophilic methanotrophs at low temperatures. Microbiology. 2001
134;Methylocystis;Methylocystis parvus;Methylocystis parvus;30;facultative;heterotroph;3695.4;Kevbrina MV, Okhapkina AA, Akhlynin DS, Kravchenko IK, Nozhevnikova AN, Galâ€šÃ„Ã´chenko VF. Growth of mesophilic methanotrophs at low temperatures. Microbiology. 2001
29470;Methylocystis;Methylocystis pyriformis;Methylocystis pyriformis;10;facultative;heterotroph;1257.68;Kevbrina MV, Okhapkina AA, Akhlynin DS, Kravchenko IK, Nozhevnikova AN, Galâ€šÃ„Ã´chenko VF. Growth of mesophilic methanotrophs at low temperatures. Microbiology. 2001
428;Methylosinus;Methylosinus sporium;Methylosinus sporium;30;facultative;heterotroph;4575.93;Kevbrina MV, Okhapkina AA, Akhlynin DS, Kravchenko IK, Nozhevnikova AN, Galâ€šÃ„Ã´chenko VF. Growth of mesophilic methanotrophs at low temperatures. Microbiology. 2001
426;Methylosinus;Methylosinus trichosporium;Methylosinus trichosporium;30;facultative;heterotroph;3159;Kevbrina MV, Okhapkina AA, Akhlynin DS, Kravchenko IK, Nozhevnikova AN, Galâ€šÃ„Ã´chenko VF. Growth of mesophilic methanotrophs at low temperatures. Microbiology. 2001
29425;Methylobacter;Methylobacter bovis;Methylobacter bovis;20.1;facultative;heterotroph;2468.36;Kevbrina MV, Okhapkina AA, Akhlynin DS, Kravchenko IK, Nozhevnikova AN, Galâ€šÃ„Ã´chenko VF. Growth of mesophilic methanotrophs at low temperatures. Microbiology. 2001
202205;Methylobacter;Methylobacter chroococcum;Methylobacter chroococcum;14.9;facultative;heterotroph;1070.09;Kevbrina MV, Okhapkina AA, Akhlynin DS, Kravchenko IK, Nozhevnikova AN, Galâ€šÃ„Ã´chenko VF. Growth of mesophilic methanotrophs at low temperatures. Microbiology. 2001
29426;Methylobacter;Methylobacter vinelandii;Methylobacter vinelandii;20.1;facultative;heterotroph;1806.13;Kevbrina MV, Okhapkina AA, Akhlynin DS, Kravchenko IK, Nozhevnikova AN, Galâ€šÃ„Ã´chenko VF. Growth of mesophilic methanotrophs at low temperatures. Microbiology. 2001
414;Methylococcus;Methylococcus capsulatus;Methylococcus capsulatus;30.1;facultative;heterotroph;4566.05;Kevbrina MV, Okhapkina AA, Akhlynin DS, Kravchenko IK, Nozhevnikova AN, Galâ€šÃ„Ã´chenko VF. Growth of mesophilic methanotrophs at low temperatures. Microbiology. 2001
421;Methylomonas;Methylomonas methanica;Methylomonas methanica;20.1;facultative;heterotroph;2717.42;Kevbrina MV, Okhapkina AA, Akhlynin DS, Kravchenko IK, Nozhevnikova AN, Galâ€šÃ„Ã´chenko VF. Growth of mesophilic methanotrophs at low temperatures. Microbiology. 2001
2280;Staphylothermus;Staphylothermus marinus;Staphylothermus marinus;92.1;anaerobic;heterotroph;4.47;Fiala G, Stetter KO, Jannasch HW, Langworthy TA, Madon J. Staphylothermus marinus sp. nov. represents a novel genus of extremely thermophilic submarine heterotrophic archaebacteria growing up to 98o C. Syst Appl Microbiol. 1986
339861;Clostridium;Clostridium aciditolerans;Clostridium aciditolerans;37;anaerobic;heterotroph;1.7;Lee YJ, Romanek CS, Wiegel J. Clostridium aciditolerans sp. nov., an acid-tolerant spore-forming anaerobic bacterium from constructed wetland sediment. Int J Syst Evol Microbiol. 2007
242129;Methanobacterium;Methanobacterium beijingense;Methanobacterium beijingense;37;anaerobic;heterotroph;14.15;Ma K, Liu X, Dong X. Methanobacterium beijingense sp. nov., a novel methanogen isolated from anaerobic digesters. Int J Syst Evol Microbiol. 2005
180441;Flavobacterium;Flavobacterium limicola;Flavobacterium limicola;19.9;aerobic;heterotroph;4;Tamaki H, Hanada S, Kamagata Y, Nakamura K, Nomura N, Nakano K, et al. Flavobacterium limicola sp. nov., a psychrophilic, organicpolymer-degrading bacterium isolated from freshwater sediments. Int J Syst Evol Microbiol. 2003
238836;Shewanella;Shewanella donghaensis;Shewanella donghaensis;17.1;facultative;heterotroph;2;Yang SH, Lee JH, Ryu JS, Kato C, Kim SJ. Shewanella donghaensis sp. nov., a psychrophilic, piezosensitive bacterium producing high levels of polyunsaturated fatty acid, isolated from deep-sea sediments. Int J Syst Evol Microbiol. 2007
54254;Thermosphaera;Thermosphaera aggregans;Thermosphaera aggregans;85;anaerobic;heterotroph;1.81;Huber R, Dyba D, Huber H, Burggraf S, Rachel R. Sulfur-inhibited Thermosphaera aggregans sp. nov., a new genus of hyperthermophilic archaea isolated after its prediction from environmentally derived 16S rRNA sequences. Int J Syst Bacteriol. 1998
114628;Alkaliphilus;Alkaliphilus transvaalensis;Alkaliphilus transvaalensis;40;anaerobic;heterotroph;0.7;Takai K, Moser DP, Onstott TC, Spoelstra N, Pfiffner SM, Dohnalkova A, et al. Alkaliphilus transvaalensis gen. nov., sp. nov., an extremely alkaliphilic bacterium isolated from a deep South African gold mine. Int J Syst Evol Microbiol. 2001
330642;Desulfobacter;Desulfobacter psychrotolerans;Desulfobacter psychrotolerans;20.2;anaerobic;heterotroph;41.39;Tarpgaard IH, Boetius A, Finster K. Desulfobacter psychrotolerans sp. nov., a new psychrotolerant sulfate-reducing bacterium and descriptions of its physiological response to temperature changes. Antonie van Leeuwenhoek. 2006
46355;Spirochaeta;Spirochaeta africana;Spirochaeta africana;30.1;anaerobic;heterotroph;14.8;Zhilina T, Zavarzin G, Rainey F, Kevbrin V, Kostrikina N, Lysenko A. Spirochaeta alkalica sp. nov., Spirochaeta africana sp. nov., and Spirochaeta asiatica sp. nov., alkaliphilic anaerobes from the continental soda lakes in Central Asia and the East African Rift. Int J Syst Bacteriol. 1996
46356;Spirochaeta;Spirochaeta alkalica;Spirochaeta alkalica;37;anaerobic;heterotroph;22.88;Zhilina T, Zavarzin G, Rainey F, Kevbrin V, Kostrikina N, Lysenko A. Spirochaeta alkalica sp. nov., Spirochaeta africana sp. nov., and Spirochaeta asiatica sp. nov., alkaliphilic anaerobes from the continental soda lakes in Central Asia and the East African Rift. Int J Syst Bacteriol. 1996
46357;Spirochaeta;Spirochaeta asiatica;Spirochaeta asiatica;36.9;anaerobic;heterotroph;12.59;Zhilina T, Zavarzin G, Rainey F, Kevbrin V, Kostrikina N, Lysenko A. Spirochaeta alkalica sp. nov., Spirochaeta africana sp. nov., and Spirochaeta asiatica sp. nov., alkaliphilic anaerobes from the continental soda lakes in Central Asia and the East African Rift. Int J Syst Bacteriol. 1996
382641;Trichococcus;Trichococcus patagoniensis;Trichococcus patagoniensis;30;facultative;heterotroph;5.73;Pikuta EV, Hoover RB, Bej AK, Marsic D, Whitman WB, Krader PE, et al. Trichococcus patagoniensis sp. nov., a facultative anaerobe that grows at -5 C, isolated from penguin guano in Chilean Patagonia. Int J Syst Evol Microbiol. 2006
149715;Marinitoga;Marinitoga piezophila;Marinitoga piezophila;64.9;anaerobic;heterotroph;0.37;Alain K, Marteinsson VT, Miroshnichenko ML, Bonch-Osmolovskaya EA, Prieur D, Birrien JL. Marinitoga piezophila sp. nov., a rodshaped, thermo-piezophilic bacterium isolated under high hydrostatic pressure from a deep-sea hydrothermal vent. Int J Syst Evol Microbiol. 2002
